Wikidata Page,Name,Residence,Longitude,Latitude,Gender
http://www.wikidata.org/entity/Q43395459,Jennet Bellamie,East Saltoun and West Saltoun,-2.8513,55.8989,Female
http://www.wikidata.org/entity/Q43395488,Fillie Callwalls,Pencaitland,-2.89098,55.91,Female
http://www.wikidata.org/entity/Q43395506,Margaret Unes,Borthwick,-3.0112,55.8251,Female
http://www.wikidata.org/entity/Q43395534,Agnes Wright,Dalkeith,-3.068332,55.893642,Female
http://www.wikidata.org/entity/Q43395540,Isobel Steill,Dalkeith,-3.068332,55.893642,Female
http://www.wikidata.org/entity/Q43395558,Janet Campbell,Edinburgh,-3.198888888,55.95,Female
http://www.wikidata.org/entity/Q43395560,Margaret Nidrie,Edinburgh,-3.198888888,55.95,Female
http://www.wikidata.org/entity/Q43395569,Agnes Dunlop,Linlithgow,-3.610555555,55.97527778,Female
http://www.wikidata.org/entity/Q43395582,Margret Ellot,Hownam,-2.35187,55.4657,Female
http://www.wikidata.org/entity/Q43395594,Bessie Heslope,Caerlaverock,-3.525597,54.977029,Female
http://www.wikidata.org/entity/Q43395628,Shiach nein Dod,Tarvie,-4.643748,57.588963,Female
http://www.wikidata.org/entity/Q43395633,Margaret Watson,Scalloway,-1.266666666,60.13333333,Female
http://www.wikidata.org/entity/Q43395633,Margaret Watson,Walls & Sandness,-1.589111,60.264899,Female
http://www.wikidata.org/entity/Q43395636,Agnes Litle,Stranraer,-5.035,54.90138889,Female
http://www.wikidata.org/entity/Q43395664,Grissell Groat,North Ronaldsay,-2.42583,59.37339,Female
http://www.wikidata.org/entity/Q43395667,Margaret Cony,Evie,-3.13111,59.1147,Female
http://www.wikidata.org/entity/Q43395677,Margaret Crawfurd,Denny,-3.907,56.018,Female
http://www.wikidata.org/entity/Q43395690,Cristal Ballath,Menmuir,-2.767259,56.768806,Female
http://www.wikidata.org/entity/Q43395697,Sybilla Drummond,Dunblane,-3.973611111,56.18888889,Female
http://www.wikidata.org/entity/Q43395710,Marion Ronnald,Corstorphine,-3.28544,55.9429,Female
http://www.wikidata.org/entity/Q43395718,Janet Ingram,Westburn,-2.090735,57.271836,Female
http://www.wikidata.org/entity/Q43395732,Bessie Mostcrope,Kelso,-2.416666666,55.58333333,Female
http://www.wikidata.org/entity/Q43395764,Issobell NcNeill,Isle of Bute,-5.05636,55.83569,Female
http://www.wikidata.org/entity/Q43395767,Jonet Isack,Kilwinning,-4.7,55.65,Female
http://www.wikidata.org/entity/Q43395772,Mary NcNivan,Isle of Bute,-5.05636,55.83569,Female
http://www.wikidata.org/entity/Q43395782,Gradach McGillicallum,Ross and Cromarty,-5,57.66666667,Female
http://www.wikidata.org/entity/Q43395795,Helen Neyne Alexander McConnachie,Logie Easter,-4.1058,57.7601,Female
http://www.wikidata.org/entity/Q43395823,Mother of Christiane Grahame,Menteith,-4.057,56.175,Female
http://www.wikidata.org/entity/Q43395845,Issobell Cauldwell,Sunnyside,-3.143093,55.920836,Female
http://www.wikidata.org/entity/Q43395858,Jannet Meikleson,Dalkeith,-3.068332,55.893642,Female
http://www.wikidata.org/entity/Q43395861,Margaret Grintoun,Gilmerton,-3.13083,55.905,Female
http://www.wikidata.org/entity/Q43395865,Elizabeth Millar,Newton,-2.776134,55.873928,Female
http://www.wikidata.org/entity/Q43395879,Janet Boyd,Prestonpans,-2.961,55.9597,Female
http://www.wikidata.org/entity/Q43395906,Jonet Hunter,Dundonald,-4.59583333,55.57916667,Female
http://www.wikidata.org/entity/Q43395912,Marioun Linkup,Leith,-3.17005,55.9801,Female
http://www.wikidata.org/entity/Q43395949,Janet Waugh,Renfrew,-4.366666666,55.86666667,Female
http://www.wikidata.org/entity/Q43396000,Katherine Miller,Orkney Islands,-3,59,Female
http://www.wikidata.org/entity/Q43396012,Jennet Maitland,Highlees,-4.594676,55.567613,Female
http://www.wikidata.org/entity/Q43396028,John Corsbie,Lintlaw,-2.275161,55.815204,Female
http://www.wikidata.org/entity/Q43396035,Jonet Durie,Crail,-2.6263,56.2608,Female
http://www.wikidata.org/entity/Q43396044,Marie Dick,Crail,-2.6263,56.2608,Female
http://www.wikidata.org/entity/Q43396045,Margaret Gray,Crail,-2.6263,56.2608,Female
http://www.wikidata.org/entity/Q43396051,Jonet Inglyses,Crail,-2.6263,56.2608,Female
http://www.wikidata.org/entity/Q43396053,Issobell Oster,Crail,-2.6263,56.2608,Female
http://www.wikidata.org/entity/Q43396058,Katharine Thomson,Fife,-3.2,56.25,Female
http://www.wikidata.org/entity/Q43396066,Jonet Paterson,Yellowcraig Wood,-3.90884,56.150768,Female
http://www.wikidata.org/entity/Q43396105,Violet Mudie,West Kilbride,-4.8576,55.6966,Female
http://www.wikidata.org/entity/Q43396107,Maal Montgomerie,Largs,-4.863611111,55.79388889,Female
http://www.wikidata.org/entity/Q43396111,Jonnet M'Graine,Ayr,-4.627777777,55.46388889,Female
http://www.wikidata.org/entity/Q43396122,Barbara Montgomery,Irvine,-4.661111111,55.61944444,Female
http://www.wikidata.org/entity/Q43396147,Masie Fellowsdale,Greenock,-4.766666666,55.95,Female
http://www.wikidata.org/entity/Q43396210,Jonet Jack,Banff,-2.524,57.667,Female
http://www.wikidata.org/entity/Q43392844,Janet Sinclare,Larbreck,-3.743872,55.084346,Female
http://www.wikidata.org/entity/Q43392881,Marion Rodgie,Aberdeen,-2.1,57.15,Female
http://www.wikidata.org/entity/Q43392892,Margaret Buchan,Boddam,-1.7775,57.4702,Female
http://www.wikidata.org/entity/Q43392933,Katherine Burgess,Cromdale,-3.53993,57.3367,Female
http://www.wikidata.org/entity/Q43392963,Margaret Reid,Carnwath,-3.625,55.7006,Female
http://www.wikidata.org/entity/Q43392990,Beatrix Young,Chirnside,-2.209,55.8021,Female
http://www.wikidata.org/entity/Q43393017,Begis Bathcat,Begbie,-2.80107,55.92723,Female
http://www.wikidata.org/entity/Q43393048,Bessie Todrig,Bolton,-2.79042,55.9205,Female
http://www.wikidata.org/entity/Q43393086,Issobell Bathgate,North Queensferry,-3.39444,56.0111,Female
http://www.wikidata.org/entity/Q43393139,Issobell Smith,Oathlaw,-2.858838,56.695459,Female
http://www.wikidata.org/entity/Q43393144,Jonet Irving,Mureailhouse,-3.02087,56.769122,Female
http://www.wikidata.org/entity/Q43393179,Jonet Edward,Flisk,-3.09518,56.3895,Female
http://www.wikidata.org/entity/Q43393202,Christian Simson,Penicuik,-3.22,55.826,Female
http://www.wikidata.org/entity/Q43393209,Margret Philp,Newburgh,-3.2383,56.3517,Female
http://www.wikidata.org/entity/Q43393275,Elspeth Bell,Eyemouth,-2.090555555,55.86944444,Female
http://www.wikidata.org/entity/Q43393283,Jonet Lauson,Ayton,-2.12301,55.8425,Female
http://www.wikidata.org/entity/Q43393319,Bessie Neil,Crook of Devon,-3.55,56.1667,Female
http://www.wikidata.org/entity/Q43393355,Issobell Simson,"Dyke, Moray",-3.69248,57.6039,Female
http://www.wikidata.org/entity/Q43393479,Agnes Nic Ean Vane,Nairn,-3.866666666,57.58333333,Female
http://www.wikidata.org/entity/Q43393492,Malie Turnbull,Roxburgh,-2.4667,55.5667,Female
http://www.wikidata.org/entity/Q43393515,Jonet Nein Rory Buy,Buntoit,-4.664676,57.340454,Female
http://www.wikidata.org/entity/Q43393525,Bessie Knox,"Fenton Barns, East Fenton and West Fenton",-2.78028,56.0264,Female
http://www.wikidata.org/entity/Q43393553,Grissel Young,Niddry,-3.458308,55.949861,Female
http://www.wikidata.org/entity/Q43393614,Rachael Horseburgh,Pencaitland,-2.89098,55.91,Female
http://www.wikidata.org/entity/Q43393617,Elizabeth Wilson,Pencaitland,-2.89098,55.91,Female
http://www.wikidata.org/entity/Q43393619,Geilles Wood,Pencaitland,-2.89098,55.91,Female
http://www.wikidata.org/entity/Q43393656,Jonet Speid,Newton-on-Ayr,-4.625473,55.473285,Female
http://www.wikidata.org/entity/Q43393667,Margaret Adinstoun,Borthwick,-3.0112,55.8251,Female
http://www.wikidata.org/entity/Q43393673,Janet Gibb,Borthwick,-3.0112,55.8251,Female
http://www.wikidata.org/entity/Q43393716,Janet Castell,Fraserburgh,-2.005,57.693,Female
http://www.wikidata.org/entity/Q43393732,Margaret Ogg,Insch,-2.61302,57.341,Female
http://www.wikidata.org/entity/Q43393777,Agnes Drysdale,Crook of Devon,-3.55,56.1667,Female
http://www.wikidata.org/entity/Q43393792,Margaret Young,Crook of Devon,-3.55,56.1667,Female
http://www.wikidata.org/entity/Q43393796,Isabel Condie,Crook of Devon,-3.55,56.1667,Female
http://www.wikidata.org/entity/Q43389944,Christian Aitkenhead,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43389961,Elspitt Hislop,Longniddry,-2.88333,55.9667,Female
http://www.wikidata.org/entity/Q43390061,Alison Borthuick,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43390157,Wife of Mathow Will,Old Deer,-2.03667,57.5192,Female
http://www.wikidata.org/entity/Q43390160,Margaret Buchane,Bowness,-1.8348,57.4161,Female
http://www.wikidata.org/entity/Q43390330,Issobell More McKaw,Kingarth,-5.03333,55.75,Female
http://www.wikidata.org/entity/Q43390364,Cristian Nein Phaill,Buntoit,-4.664676,57.340454,Female
http://www.wikidata.org/entity/Q43390368,Cristian Nein Ferquhar Vic Ewin,Buntoit,-4.664676,57.340454,Female
http://www.wikidata.org/entity/Q43390371,Cormule Nean Ean Duy Vic Conchie Vic Goune,Buntoit,-4.664676,57.340454,Female
http://www.wikidata.org/entity/Q43390393,Agnes Scobie,Grangepannes,-3.590734,56.016883,Female
http://www.wikidata.org/entity/Q43392537,Margaret Oliver,Prestonpans,-2.961,55.9597,Female
http://www.wikidata.org/entity/Q43392578,Katharine Leithame,Selkirk,-2.833333333,55.53333333,Female
http://www.wikidata.org/entity/Q43392600,Jonet Fairlie,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43392624,Marie nein eane Eir,Ross and Cromarty,-5,57.66666667,Female
http://www.wikidata.org/entity/Q43392684,Helene Simsoun,Craigneuk,-3.94755,55.776,Female
http://www.wikidata.org/entity/Q43392706,Margaret Small,Penicuik,-3.22,55.826,Female
http://www.wikidata.org/entity/Q43392708,Isabel Dryburgh,Penicuik,-3.22,55.826,Female
http://www.wikidata.org/entity/Q43392755,Marion Porteous,Edinburgh,-3.198888888,55.95,Female
http://www.wikidata.org/entity/Q43392761,Marion Sandersoun,Coldingham,-2.156753,55.886672,Female
http://www.wikidata.org/entity/Q43392785,Margaret Rid,Crimond,-1.914,57.601,Female
http://www.wikidata.org/entity/Q43392849,Janet Fergusson,Troquhain,-4.068501,55.091556,Female
http://www.wikidata.org/entity/Q43392862,Isobel McNaught,Auchlane,-3.966585,54.904311,Female
http://www.wikidata.org/entity/Q43392883,Margaret Lumsden,Footdee,-2.0711,57.1438,Female
http://www.wikidata.org/entity/Q43392887,Margaret Gilchrist,Bowness,-1.8348,57.4161,Female
http://www.wikidata.org/entity/Q43392937,Margaret Ranie,Orkney Islands,-3,59,Female
http://www.wikidata.org/entity/Q43392955,Marion Russell,Glenluce,-4.811,54.878,Female
http://www.wikidata.org/entity/Q43392960,Maillie Pattersone,Carnwath,-3.625,55.7006,Female
http://www.wikidata.org/entity/Q43392972,Margaret Russell,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43392982,Margaret Staig,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43392988,Marion Robison,Berwickshire,-2.5,55.75,Female
http://www.wikidata.org/entity/Q43392991,Alisone Cairnes,Berwickshire,-2.5,55.75,Female
http://www.wikidata.org/entity/Q43393038,Jonet Wast,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43393043,Jeanat Mountgomerie,Renfrew,-4.366666666,55.86666667,Female
http://www.wikidata.org/entity/Q43393100,Katherin Jonstoun,Ormiston,-2.94306,55.9122,Female
http://www.wikidata.org/entity/Q43393102,Bessie Turnbull,Ormiston,-2.94306,55.9122,Female
http://www.wikidata.org/entity/Q43393116,Helen Belshes,Chirnside,-2.209,55.8021,Female
http://www.wikidata.org/entity/Q43393174,Margaret Mathie,Abernethy,-3.310927777,56.32649167,Female
http://www.wikidata.org/entity/Q43393181,Margret Dryburgh,Falkland,-3.2,56.25,Female
http://www.wikidata.org/entity/Q43393273,Mareon Burnett,Eyemouth,-2.090555555,55.86944444,Female
http://www.wikidata.org/entity/Q43393286,Issobell Lausoun,Ayton,-2.12301,55.8425,Female
http://www.wikidata.org/entity/Q43393303,Bessie Simson,Flisk,-3.09518,56.3895,Female
http://www.wikidata.org/entity/Q43393365,Agnes Nein Donald Oig,Scatwell,-4.67339,57.564312,Female
http://www.wikidata.org/entity/Q43393417,Margret McNickell,Isle of Bute,-5.05636,55.83569,Female
http://www.wikidata.org/entity/Q43393495,Agnes Quarie,Roxburgh,-2.4667,55.5667,Female
http://www.wikidata.org/entity/Q43393573,Margaret Somervell,Carriden,-3.566848,56.009756,Female
http://www.wikidata.org/entity/Q43393581,Margaret Gibson,Tranent,-2.95417,55.9447,Female
http://www.wikidata.org/entity/Q43393596,Janet Patersone,Humbie,-2.86735,55.8544,Female
http://www.wikidata.org/entity/Q43396152,Margaret Hall,Houston and Killellan,-4.555,55.873,Female
http://www.wikidata.org/entity/Q43396157,Bessie Whyt,Barassie,-4.64167,55.5667,Female
http://www.wikidata.org/entity/Q43396178,Katharine Ewan,Glenmuick,-3.035866,57.038023,Female
http://www.wikidata.org/entity/Q43396180,Margaret nein Doul Wriack,Dingwall,-4.427777777,57.59722222,Female
http://www.wikidata.org/entity/Q43396187,Katherine nein dan Gillechallum,Kintradwell,-3.831403,58.045361,Female
http://www.wikidata.org/entity/Q43396196,Margaret Ferguson,Keir,-3.795,55.219,Female
http://www.wikidata.org/entity/Q43396198,Alesoun Ore,Inverkip,-4.8735,55.912,Female
http://www.wikidata.org/entity/Q43396199,Annie Bayne,Halladale River,-3.897522,58.534227,Female
http://www.wikidata.org/entity/Q43396201,Donald McCheaniche,Caithness,-3.5,58.41666667,Female
http://www.wikidata.org/entity/Q43396201,Donald McCheaniche,Strathy,-3.992272,58.557708,Female
http://www.wikidata.org/entity/Q43396211,Margaret Livie,Banff,-2.524,57.667,Female
http://www.wikidata.org/entity/Q43396217,Agnes Peramorris,Arbroath,-2.585705555,56.56138611,Female
http://www.wikidata.org/entity/Q43396218,Jonet Barroman,Arbroath,-2.585705555,56.56138611,Female
http://www.wikidata.org/entity/Q43396222,Bessye Brodye,Arbroath,-2.585705555,56.56138611,Female
http://www.wikidata.org/entity/Q43396228,Jonet Harbertson,Goats,-2.721435,56.563899,Female
http://www.wikidata.org/entity/Q43396238,Dowglass,Forfar,-2.89,56.64305556,Female
http://www.wikidata.org/entity/Q43391771,Agnes Nevie,Tillykerrie,-2.27915,57.281351,Female
http://www.wikidata.org/entity/Q43391786,NcNeill,Isle of Bute,-5.05636,55.83569,Female
http://www.wikidata.org/entity/Q43391797,Mary Frissell,Isle of Bute,-5.05636,55.83569,Female
http://www.wikidata.org/entity/Q43391883,Jonet Lindsay,Renfrew,-4.366666666,55.86666667,Female
http://www.wikidata.org/entity/Q43391950,Wife of Walte Anderson,Grangepans,-3.582394,56.017418,Female
http://www.wikidata.org/entity/Q43391958,Issobell Gotterson,Lauder,-2.74855,55.7194,Female
http://www.wikidata.org/entity/Q43391962,Isobell Robeson,Lauder,-2.74855,55.7194,Female
http://www.wikidata.org/entity/Q43392463,Jonnet Dempstar,West Wemyss,-3.08333,56.1333,Female
http://www.wikidata.org/entity/Q43392472,Wilsone,Linlithgow,-3.610555555,55.97527778,Female
http://www.wikidata.org/entity/Q43392480,Issobell Burnie,Sunnyside,-3.143093,55.920836,Female
http://www.wikidata.org/entity/Q43395265,Helene Elliot,Jedburgh,-2.546,55.477,Female
http://www.wikidata.org/entity/Q43395267,Jonet Nicolsoun,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395317,Cristine Kerington,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395440,Agnes Broun,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395458,Agnes Bouglass,Pencaitland,-2.89098,55.91,Female
http://www.wikidata.org/entity/Q43395468,Elspeth Martine,North Berwick,-2.717,56.058,Female
http://www.wikidata.org/entity/Q43395470,Helin Guild,North Berwick,-2.717,56.058,Female
http://www.wikidata.org/entity/Q43395474,Agnes Stephensone,Pencaitland,-2.89098,55.91,Female
http://www.wikidata.org/entity/Q43395479,Katharine Ferguson,Pencaitland,-2.89098,55.91,Female
http://www.wikidata.org/entity/Q43395527,Margaret Hermiston,Borthwick,-3.0112,55.8251,Female
http://www.wikidata.org/entity/Q43395561,Margaret Hastie,Newbattle,-3.0775,55.8817,Female
http://www.wikidata.org/entity/Q43395564,Sara Burne,Dalmeny,-3.37,55.983,Female
http://www.wikidata.org/entity/Q43395565,Jonet Ker,Bo'ness,-3.608911111,56.01681111,Female
http://www.wikidata.org/entity/Q43395566,Jeane Lichtbodie,East Calder,-3.46667,55.9,Female
http://www.wikidata.org/entity/Q43395599,Issobell Smyth,Pilmuir,-2.822099,55.915377,Female
http://www.wikidata.org/entity/Q43395623,Elspet Bell,Brechin,-2.655277777,56.73,Female
http://www.wikidata.org/entity/Q43395625,Christian Gardner,Perth,-3.431666666,56.39527778,Female
http://www.wikidata.org/entity/Q43395638,Jonet Dalzell,"Old Luce, Wigtownshire",-4.811,54.878,Female
http://www.wikidata.org/entity/Q43395663,Elsinquoy,Orkney Islands,-3,59,Female
http://www.wikidata.org/entity/Q43395673,Janet Stevin,North Queensferry,-3.39444,56.0111,Female
http://www.wikidata.org/entity/Q43395695,Helen Keir,Clackmannan,-3.74652,56.1091,Female
http://www.wikidata.org/entity/Q43395700,Jonet Cleraucht,Aberdeen,-2.1,57.15,Female
http://www.wikidata.org/entity/Q43395701,Margret Reauch,Woodfield,-2.804057,57.133853,Female
http://www.wikidata.org/entity/Q43395705,Malie Paterson,Corstorphine,-3.28544,55.9429,Female
http://www.wikidata.org/entity/Q43395717,Elspeth Murry,Aberdeen,-2.1,57.15,Female
http://www.wikidata.org/entity/Q43395720,Elspeth Davidson,Aberdeen,-2.1,57.15,Female
http://www.wikidata.org/entity/Q43395725,Gray,Findlater,-2.771418,57.686823,Female
http://www.wikidata.org/entity/Q43395729,Issabell Gilpatrick,Kelso,-2.416666666,55.58333333,Female
http://www.wikidata.org/entity/Q43395734,Marion Steill,Maxwellheugh,-2.43109108,55.59289932,Female
http://www.wikidata.org/entity/Q43395742,Jennet Wilson,Newbattle,-3.0775,55.8817,Female
http://www.wikidata.org/entity/Q43395788,Margaret Bawden,Chanonry Point,-4.09861,57.5722,Female
http://www.wikidata.org/entity/Q43395803,Jonet Neyne William McClachan,Ross and Cromarty,-5,57.66666667,Female
http://www.wikidata.org/entity/Q43395864,Margaret Hewingston,Musselburgh,-3.05,55.93333333,Female
http://www.wikidata.org/entity/Q43395886,Bessie Dagleishe,Tinnis Burn,-2.827858,55.141598,Female
http://www.wikidata.org/entity/Q43395892,Margaret Allane,Cousland,-2.995344,55.90509,Female
http://www.wikidata.org/entity/Q43395895,Barbara Howdown,East Saltoun and West Saltoun,-2.8513,55.8989,Female
http://www.wikidata.org/entity/Q43395920,Agnes Straitton,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43395961,Ann Sutherland,Reisgill,-3.310505,58.310259,Female
http://www.wikidata.org/entity/Q43396010,Margaret Wick,Shapinsay,-2.883333333,59.05,Female
http://www.wikidata.org/entity/Q43396019,Grissel Croudie,Bo'ness,-3.608911111,56.01681111,Female
http://www.wikidata.org/entity/Q43396021,Margaret Wood,Bo'ness,-3.608911111,56.01681111,Female
http://www.wikidata.org/entity/Q43396040,Bessie Dock,Crail,-2.6263,56.2608,Female
http://www.wikidata.org/entity/Q43396049,Marie Broun,Crail,-2.6263,56.2608,Female
http://www.wikidata.org/entity/Q43396060,Elizabeth Spae Wife,Leith,-3.17005,55.9801,Female
http://www.wikidata.org/entity/Q43396070,Helen Harris,Kirkcudbright,-4.051666666,54.83527778,Female
http://www.wikidata.org/entity/Q43396077,Jonet Bartlman,Haddington,-2.78332,55.95612,Female
http://www.wikidata.org/entity/Q43392010,Meslie Hirdal,County of Nairnshire,-3.865779,57.586225,Female
http://www.wikidata.org/entity/Q43392050,Elspet McCan,Garvock,-4.790797,55.901764,Female
